Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,GO_type
GO_Molecular_Function_2023,RNA Binding (GO:0003723),82/1411,1.2263714516144473e-19,3.6791143548433417e-17,0,0,3.686505653176746,160.52909878654495,ZC3H4;RPP30;PINX1;CHD2;WDR46;YARS2;WDR43;ALKBH8;MRPL1;PCF11;ALKBH1;ZC3H12A;CWC22;RRP12;KPNA2;METTL16;UTP14A;COA6;UTP15;RBM15;ZFR;DDX10;TFB2M;DDX52;NUDT16L1;PPRC1;PTBP2;SUPV3L1;DNAJC2;SFPQ;DDX39A;PSPC1;GRWD1;PRPF3;DDIT3;SBDS;SRSF3;CCDC86;SRFBP1;DXO;SRSF6;DUS3L;ANKRD17;ZCCHC8;UTP25;NUFIP1;DDX27;RPS19BP1;YTHDC1;PRKRIP1;SRRT;SRSF1;NOP2;DDX21;NMD3;RPF2;NXF1;SCAF8;BCLAF1;TRA2B;TRA2A;UTP20;PRPF38B;JUN;CHTOP;NOP58;UTP4;NOP16;PNO1;CCDC59;LSM1;RSRC2;NOC3L;H1-0;H1-2;EIF1;YRDC;EIF5;TRMT6;ESF1;DHX29;SUGP1,Molecular_Function
GO_Cellular_Component_2023,Nucleus (GO:0005634),157/4487,7.302865132314817e-16,1.445967296198334e-13,0,0,2.3987222938724093,83.60289534619022,ATF1;LTV1;RPP30;ARID4A;CWC25;GPATCH3;GABPB1;HAPSTR1;ALKBH8;IKZF5;RASSF1;ALKBH1;ZC3H12A;CWC22;EPC1;EP300;KPNA5;KPNA2;JUNB;H2AC6;RFX3;HUS1;DDX10;HCFC2;THAP1;DDX39A;ABITRAM;RRAGC;PSPC1;GRWD1;PRPF3;DDIT3;SBDS;CCDC86;CDIP1;SRFBP1;DXO;ATF5;ATF3;ANKRD17;ZCCHC8;CDCA2;INO80D;YTHDC1;KLHL15;NMD3;CDKN2AIP;HSPH1;BAG1;CMYA5;DPH3;IP6K1;SKIL;PIBF1;AKIRIN2;CREBBP;ZNF263;JUN;CHTOP;HELQ;GADD45B;TIPARP;PLK1;HSPA6;LSM1;MAD2L1BP;NR1D1;INO80;H1-0;CLK4;H1-2;EIF1;CLK1;NFKBIA;STAG1;KIF18A;EIF5;DIAPH3;UBE2S;MAFF;CREBRF;CYCS;HBP1;INTS6;BTG3;ZC3H4;TRIAP1;CHD2;DUSP16;DUSP12;FLCN;MED13;ING3;DUSP10;H2BC21;METTL16;YAF2;KDM6A;BRD2;RBM15;DUSP1;TEX10;BUD31;PAX6;AEN;FOS;NUDT16L1;DYNLL1;PPRC1;ZFY;PTBP2;SUPV3L1;LATS1;DNAJC2;SFPQ;RARA;G2E3;WAC;BIRC5;TERF2IP;ZNF597;USP15;NUFIP1;RGS14;SRSF1;PRCC;GPS2;TOB2;RCHY1;PPM1D;AURKA;RELB;DNAJB2;PPP2CA;NXF1;SCAF8;BCLAF1;SERTAD1;TRA2B;TRA2A;PCGF1;TCF7L2;PPIL1;MOK;KRT10;GRHL1;YY1AP1;HINFP;PER2;NUDT9;ERCC4;TRMT6;DRG1;ZNF335;PAXBP1;TAF2;CCDC62,Cellular_Component
GO_Cellular_Component_2023,Intracellular Membrane-Bounded Organelle (GO:0043231),172/5175,1.5869161225938284e-15,1.57104696136789e-13,0,0,2.325223384487826,79.23659962217731,ATF1;LTV1;CHIC2;RPP30;ARID4A;CWC25;GPATCH3;GABPB1;HAPSTR1;ALKBH8;IKZF5;RASSF1;ALKBH1;ZC3H12A;CWC22;EPC1;EP300;KPNA5;KPNA2;JUNB;H2AC6;RFX3;HUS1;DDX10;RFX1;HCFC2;CGRRF1;THAP1;RAB30;DDX39A;ABITRAM;RRAGC;PSPC1;GRWD1;PRPF3;DDIT3;SBDS;CCDC86;CDIP1;SRFBP1;DXO;ATF5;ATF3;ANKRD17;ZCCHC8;CDCA2;INO80D;YTHDC1;KLHL15;NMD3;CDKN2AIP;HSPH1;BAG1;CMYA5;DPH3;NEU1;IP6K1;SKIL;PIBF1;ATP6V0A1;AKIRIN2;CREBBP;ZNF263;JUN;CHTOP;HELQ;NOP16;GADD45B;TIPARP;PLK1;HSPA6;LSM1;MAD2L1BP;BRAF;NR1D1;INO80;H1-0;CLK4;H1-2;EIF1;CLK1;NFKBIA;STAG1;KIF18A;EIF5;DIAPH3;UBE2S;MAFF;CREBRF;CYCS;HBP1;INTS6;RAB5A;BTG3;ZC3H4;TRIAP1;CHD2;DUSP16;RND1;DUSP12;FLCN;MED13;ING3;DUSP10;H2BC21;RRP12;METTL16;YAF2;KDM6A;OVGP1;BRD2;RBM15;DUSP1;TEX10;BUD31;PAX6;AEN;FOS;NUDT16L1;DYNLL1;PPRC1;ZFY;PTBP2;SUPV3L1;LATS1;DNAJC2;SFPQ;RARA;G2E3;WAC;BIRC5;TERF2IP;ZNF597;USP15;NUFIP1;RGS14;SRSF1;PRCC;GPS2;TOB2;RCHY1;PPM1D;AURKA;RELB;DNAJB2;PPP2CA;NXF1;SCAF8;BCLAF1;SERTAD1;TRA2B;FAM241A;TRA2A;PCGF1;TCF7L2;PPIL1;MOK;KRT10;GRHL1;YY1AP1;HINFP;PER2;NUDT9;SNX16;ERCC4;TRMT6;DRG1;UBAP1;ZNF335;PAXBP1;TAF2;CCDC62,Cellular_Component
GO_Biological_Process_2023,Ribosome Biogenesis (GO:0042254),20/155,2.345105517851816e-11,4.1109699727942334e-08,0,0,7.8409822866344605,191.91671065217852,LTV1;UTP15;NOP58;DDX27;RPS19BP1;NOP16;UTP4;PNO1;PAK1IP1;DDX10;RPF2;WDR46;WDR43;GRWD1;SBDS;ESF1;UTP20;DHX29;RIOK1;RRP12,Biological_Process
GO_Cellular_Component_2023,Nuclear Lumen (GO:0031981),43/780,7.594437002531995e-10,5.0123284216711185e-08,0,0,3.192043733899672,67.02792262092609,ZCCHC8;UTP25;NUFIP1;DDX27;RPS19BP1;PRKRIP1;PAK1IP1;PINX1;NOP2;DDX21;NMD3;PPM1D;RPF2;WDR46;PPM1E;WDR43;CDKN2AIP;TRA2A;UTP20;RRP12;GET3;UTP14A;DEDD;UTP15;JUN;NOP58;UTP4;NOP16;PNO1;MAD2L1BP;AEN;NOC3L;ZFY;YY1AP1;HINFP;DNAJC2;GRWD1;RARA;SBDS;BIRC5;CCDC86;TERF2IP;ATF3,Cellular_Component
GO_Cellular_Component_2023,Nucleolus (GO:0005730),41/771,5.4943438899860554e-09,2.7197002255430974e-07,0,0,3.056184122221784,58.127236506496125,ZCCHC8;UTP25;NUFIP1;DDX27;RPS19BP1;PRKRIP1;PAK1IP1;PINX1;NOP2;DDX21;NMD3;PPM1D;RPF2;WDR46;PPM1E;WDR43;CDKN2AIP;TRA2A;UTP20;RRP12;GET3;UTP14A;DEDD;UTP15;NOP58;UTP4;NOP16;PNO1;MAD2L1BP;AEN;NOC3L;ZFY;YY1AP1;HINFP;DNAJC2;GRWD1;POLR1C;RARA;SBDS;CCDC86;ATF3,Cellular_Component
GO_Cellular_Component_2023,Intracellular Non-Membrane-Bounded Organelle (GO:0043232),52/1195,3.928120058261562e-08,1.5555355430715788e-06,0,0,2.500697829437987,42.6431992232925,PAK1IP1;PINX1;ARID4A;WDR46;WDR43;ZC3H12A;RRP12;GET3;UTP14A;UTP15;AEN;DYNLL1;ZFY;DNAJC2;GRWD1;RARA;SBDS;CCDC86;ATF3;ZCCHC8;UTP25;CDCA2;NUFIP1;DDX27;RGS14;RPS19BP1;PRKRIP1;NOP2;DDX21;NMD3;ASAP1;HSPA14;PPM1D;RPF2;PPM1E;CDKN2AIP;AURKA;KATNA1;TRA2A;UTP20;DEDD;NOP58;UTP4;NOP16;PNO1;PLK1;MAD2L1BP;NOC3L;YY1AP1;HINFP;STAG1;ERCC4,Cellular_Component
GO_Biological_Process_2023,Positive Regulation Of DNA-templated Transcription (GO:0045893),54/1243,2.196259720628405e-08,1.925021645130797e-05,0,0,2.5051041734865005,44.17481900580864,ATF1;GPATCH3;TRIAP1;GABPB1;WDR43;FLCN;MED13;ING3;ZC3H12A;EPC1;EP300;JUNB;YAF2;HRAS;UTP15;RFX3;PAX6;FOS;PPRC1;ZFY;DNAJC2;SFPQ;DDIT3;RARA;WAC;DXO;ATF5;ATF3;INO80D;NUFIP1;GPS2;DDX21;LRP6;RELB;SCAF8;BCLAF1;ZNF143;AKIRIN2;TCF7L2;CREBBP;ZNF263;JUN;GTF2H1;NR1D1;INO80;GRHL1;HINFP;NFKBIA;KANSL2;MAFF;CREBRF;PAXBP1;TAF2;CCDC62,Biological_Process
GO_Biological_Process_2023,Ribonucleoprotein Complex Biogenesis (GO:0022613),14/118,7.10090966306681e-08,2.7614672766014688e-05,0,0,7.021596051007816,115.57868581313896,LTV1;UTP15;NOP58;RPS19BP1;NOP16;UTP4;PNO1;PAK1IP1;RPF2;WDR46;WDR43;GRWD1;UTP20;RIOK1,Biological_Process
GO_Biological_Process_2023,Ribosomal Small Subunit Biogenesis (GO:0042274),12/84,7.708485601135614e-08,2.7614672766014688e-05,0,0,8.661347517730496,141.85865903239235,LTV1;UTP15;NOP58;RPS19BP1;UTP4;PNO1;SRFBP1;UTP20;RIOK1;DDX52;WDR46;WDR43,Biological_Process
